Customer_ID,Age,Gender,City,Employment_Type,Annual_Income,Loan_Amount,Loan_Purpose,Credit_Score,Loan_Tenure_Years,EMI_Amount,Payment_History,Loan_Status
CUST00653,39,Female,Ahmedabad,Salaried,571616,3983817,Education Loan,880,11,30180.43,Delayed,Defaulted
CUST00173,63,Female,Ahmedabad,Salaried,957771,4964082,Home Loan,867,2,206836.75,Missed,Defaulted
CUST01150,24,Female,Pune,Business Owner,1884532,1663560,Car Loan,499,8,17328.75,Delayed,Defaulted
CUST00039,39,Female,Chennai,Business Owner,736437,1477989,Education Loan,547,5,24633.15,Good,Rejected
CUST00714,38,Female,Ahmedabad,Freelancer,1902159,1210714,Education Loan,706,17,5934.87,Excellent,Approved
CUST00091,38,Male,Jaipur,Salaried,393510,1706042,Education Loan,439,15,9478.01,Missed,Defaulted
CUST01977,29,Female,Delhi,Business Owner,445144,225037,Car Loan,846,1,18753.08,Missed,Defaulted
CUST01206,51,Male,Mumbai,Salaried,2341912,1693906,Business Loan,643,3,47052.94,Good,Rejected
CUST00876,32,Female,Hyderabad,Self-Employed,1781074,371898,Home Loan,399,4,7747.88,Good,Defaulted
CUST01553,53,Male,Hyderabad,Freelancer,2439332,1787075,Home Loan,330,17,8760.17,Missed,Defaulted
CUST01930,23,Male,Delhi,Self-Employed,2060971,3490227,Car Loan,860,10,29085.22,Missed,Defaulted
CUST01094,54,Male,Bangalore,Freelancer,2026525,4650549,Education Loan,728,15,25836.38,Delayed,Approved
CUST01156,54,Male,Pune,Self-Employed,762621,3245741,Personal Loan,631,11,24588.95,Missed,Defaulted
CUST01964,28,Male,Pune,,1665915,3754425,Education Loan,662,8,39108.59,Excellent,Approved
CUST01999,64,Female,Chennai,Salaried,1438697,3846234,Business Loan,361,17,18854.09,Delayed,Defaulted
CUST00500,57,Male,Jaipur,Business Owner,841147,3068439,Home Loan,451,4,63925.81,Excellent,Defaulted
CUST00339,23,Male,Kolkata,Freelancer,2445854,2239063,Personal Loan,536,11,16962.6,Delayed,Rejected
CUST01189,63,Female,Delhi,Freelancer,1616842,4613167,Home Loan,485,6,64071.76,Good,Defaulted
CUST00029,63,Male,Kolkata,Business Owner,954950,2564399,Home Loan,674,2,106849.96,Good,Rejected
CUST01218,43,Male,Ahmedabad,Business Owner,1604355,3466403,Education Loan,823,8,36108.36,Delayed,Approved
CUST01352,39,Male,Delhi,Self-Employed,1951498,2842537,Car Loan,415,15,15791.87,Missed,Defaulted
CUST01859,58,Male,Mumbai,Self-Employed,1079854,92137,Home Loan,437,16,479.88,Missed,Defaulted
CUST00946,51,Female,Lucknow,Self-Employed,2296952,2519930,Home Loan,585,3,69998.06,Good,Rejected
CUST00170,30,Female,Mumbai,Business Owner,926331,1944554,Personal Loan,480,18,9002.56,Good,Defaulted
CUST01433,47,Female,Bangalore,Salaried,1740724,3684183,Business Loan,535,15,20467.68,Good,Rejected
CUST01198,51,Female,Hyderabad,Freelancer,1767343,952473,Education Loan,829,17,4668.99,Missed,Defaulted
CUST01254,47,Male,Jaipur,Self-Employed,516480,240285,Education Loan,436,19,1053.88,Good,Defaulted
CUST01762,62,Female,Lucknow,Salaried,1053329,3821460,Home Loan,305,12,26537.92,Missed,Defaulted
CUST00913,34,Male,Kolkata,Freelancer,670529,392221,Car Loan,331,16,2042.82,Delayed,Defaulted
CUST00492,42,Male,Pune,Self-Employed,2330939,904741,Education Loan,899,19,3968.16,Good,Approved
CUST00954,25,Female,Pune,Business Owner,2126711,1554900,Education Loan,425,2,64787.5,Missed,Defaulted
CUST01098,47,Male,Hyderabad,Business Owner,472647,1890875,Home Loan,375,18,8754.05,Delayed,Defaulted
CUST01033,47,Female,Bangalore,Business Owner,439779,2065074,Business Loan,333,3,57363.17,Good,Defaulted
CUST00588,34,Female,Pune,Freelancer,1457669,3749243,Car Loan,386,10,31243.69,Excellent,Defaulted
CUST00751,23,Male,Chennai,Business Owner,1784973,4982048,Business Loan,301,14,29655.05,Good,Defaulted
CUST00658,51,Male,Ahmedabad,Business Owner,1116383,4337382,Home Loan,714,5,72289.7,Excellent,Rejected
CUST00235,46,Male,Delhi,Self-Employed,1819715,184445,Car Loan,666,15,1024.69,Excellent,Rejected
CUST00733,54,Male,Hyderabad,Self-Employed,1434915,1619720,Home Loan,341,19,7104.04,Good,Defaulted
CUST00559,34,Female,Jaipur,Freelancer,315359,4623957,Education Loan,715,17,22666.46,Missed,Defaulted
CUST01718,27,Male,Kolkata,Freelancer,801160,1211140,Home Loan,495,19,5312.02,Good,Defaulted
CUST01157,49,Female,Bangalore,Self-Employed,813859,2548714,Home Loan,850,8,26549.1,Good,Rejected
CUST01997,57,Female,Lucknow,Business Owner,1173737,1168844,Car Loan,586,13,7492.59,Good,Rejected
CUST01453,46,Male,Mumbai,Salaried,1339904,2310791,Car Loan,718,17,11327.41,Good,Rejected
CUST01659,43,Female,Bangalore,Business Owner,1824777,3491558,Car Loan,476,17,17115.48,Excellent,Defaulted
CUST00935,56,Female,Jaipur,Freelancer,2471073,4061718,Education Loan,875,19,17814.55,Delayed,Approved
CUST01210,38,Male,Bangalore,Business Owner,1596436,140140,Business Loan,744,7,1668.33,Delayed,Approved
CUST01066,44,Male,Jaipur,Salaried,1362189,208477,Education Loan,,6,2895.51,Delayed,Rejected
CUST00109,58,Female,Mumbai,Freelancer,1186753,4983842,Home Loan,,19,21858.96,Delayed,Rejected
CUST01574,47,Male,Ahmedabad,Business Owner,628276,923420,Education Loan,503,16,4809.48,Delayed,Rejected
CUST00569,40,Female,Ahmedabad,Self-Employed,1662436,2418756,Personal Loan,369,14,14397.36,Missed,Defaulted
CUST01168,58,Male,Bangalore,Freelancer,536907,447172,Home Loan,507,16,2329.02,Good,Rejected
CUST01175,28,Female,Lucknow,Self-Employed,641904,775571,Business Loan,389,12,5385.91,Excellent,Defaulted
CUST00891,40,Female,Hyderabad,Salaried,1286787,529809,Home Loan,374,18,2452.82,Excellent,Defaulted
CUST00948,42,Female,Mumbai,Salaried,2380707,2029746,Car Loan,753,7,24163.64,Excellent,Approved
CUST01049,29,Female,Mumbai,Self-Employed,1409337,4068293,Car Loan,874,9,37669.38,Missed,Defaulted
CUST01379,56,Female,Pune,Freelancer,1778315,1662119,Personal Loan,761,6,23084.99,Good,Approved
CUST01645,50,Male,Mumbai,Business Owner,842927,972401,Education Loan,417,4,20258.35,Delayed,Defaulted
CUST01475,32,Male,Chennai,Salaried,1743276,3002053,Personal Loan,572,16,15635.69,Missed,Defaulted
CUST00885,29,Female,Jaipur,,2287342,552264,Personal Loan,634,7,6574.57,Excellent,Approved
CUST01707,60,Female,Hyderabad,Self-Employed,1034874,655751,Education Loan,652,1,54645.92,Delayed,Rejected
CUST00851,27,Male,Bangalore,Freelancer,402416,1400850,Business Loan,358,10,11673.75,Excellent,Defaulted
CUST00735,36,Female,Chennai,Salaried,1665744,1985657,Car Loan,357,9,18385.71,Excellent,Defaulted
CUST00718,42,Male,Kolkata,,529638,398844,Business Loan,731,13,2556.69,Missed,Defaulted
CUST00455,41,Male,Lucknow,Salaried,1970485,4522089,Education Loan,885,13,28987.75,Excellent,Approved
CUST00265,41,Male,Delhi,Self-Employed,1738112,4199287,Home Loan,361,12,29161.72,Excellent,Defaulted
CUST00076,45,Male,Mumbai,Business Owner,2355145,4713754,Personal Loan,735,2,196406.42,Excellent,Approved
CUST01691,41,Female,Bangalore,Self-Employed,937090,4978476,Home Loan,,17,24404.29,Excellent,Defaulted
CUST00445,22,Female,Chennai,Business Owner,1940687,4861671,Business Loan,516,18,22507.74,Missed,Defaulted
CUST00396,47,Female,Lucknow,Self-Employed,1306581,2643157,Personal Loan,510,19,11592.79,Missed,Defaulted
CUST00177,53,Female,Delhi,,2243037,761943,Home Loan,606,18,3527.51,Delayed,Approved
CUST01043,64,Female,Chennai,Self-Employed,2323238,782722,Personal Loan,759,9,7247.43,Delayed,Approved
CUST01772,51,Female,Hyderabad,Salaried,,2669222,Business Loan,345,11,20221.38,Missed,Defaulted
CUST01430,31,Male,Hyderabad,Salaried,307096,3725049,Education Loan,666,19,16337.93,Good,Defaulted
CUST01542,61,Female,Chennai,Self-Employed,1738814,1380728,Personal Loan,583,8,14382.58,Good,Rejected
CUST01408,22,Male,Ahmedabad,Business Owner,1198555,3712097,Home Loan,338,6,51556.9,Good,Defaulted
CUST00596,24,Male,Hyderabad,,530817,4393699,Education Loan,674,11,33285.6,Good,Defaulted
CUST00062,47,Male,Jaipur,Salaried,2460134,2112362,Education Loan,588,6,29338.36,Excellent,Rejected
CUST01297,60,Male,Ahmedabad,Salaried,1819471,256251,Personal Loan,594,13,1642.63,Good,Rejected
CUST00873,23,Male,Chennai,Self-Employed,908140,2318693,Education Loan,368,17,11366.14,Delayed,Defaulted
CUST01784,57,Male,Ahmedabad,Salaried,1392503,2150326,Education Loan,897,2,89596.92,Excellent,Approved
CUST01919,25,Male,Jaipur,Self-Employed,1148202,2633273,Education Loan,684,19,11549.44,Missed,Defaulted
CUST00279,25,Female,Delhi,Self-Employed,2031094,514310,Business Loan,341,15,2857.28,Good,Defaulted
CUST00037,30,Female,Chennai,Salaried,355683,1914071,Personal Loan,565,13,12269.69,Delayed,Rejected
CUST01547,27,Male,Pune,Freelancer,2047305,3474638,Home Loan,439,4,72388.29,Delayed,Defaulted
CUST00663,53,Male,Hyderabad,Salaried,2160584,1869231,Car Loan,384,16,9735.58,Excellent,Defaulted
CUST01845,62,Female,Ahmedabad,Business Owner,1070946,444768,Business Loan,724,5,7412.8,Delayed,Rejected
CUST01473,46,Male,Lucknow,Salaried,1125779,2410901,Home Loan,845,2,100454.21,Excellent,Approved
CUST00978,27,Female,Hyderabad,Business Owner,845194,3353481,Business Loan,574,6,46576.12,Good,Rejected
CUST01603,50,Female,Pune,Freelancer,1568722,2811642,Business Loan,701,10,23430.35,,Rejected
CUST00739,26,Female,Lucknow,Business Owner,1960462,1759813,Home Loan,898,18,8147.28,Excellent,Approved
CUST00192,54,Male,Pune,Business Owner,1278560,3701361,Education Loan,820,11,28040.61,Missed,Defaulted
CUST00920,38,Female,Mumbai,Self-Employed,420972,3925010,Home Loan,773,10,32708.42,Delayed,Defaulted
CUST00457,33,Male,Kolkata,Business Owner,747993,318449,Home Loan,407,7,3791.06,Good,Defaulted
CUST00676,42,Male,Kolkata,Business Owner,996184,492244,Home Loan,570,14,2930.02,Excellent,Rejected
CUST00761,29,Male,Pune,Freelancer,1141768,2251580,Business Loan,777,9,20847.96,Excellent,Approved
CUST01946,59,Male,Bangalore,Freelancer,1366670,4481407,Personal Loan,763,8,46681.32,Delayed,Rejected
CUST01742,35,Female,Hyderabad,Freelancer,516462,4550328,Business Loan,426,13,29168.77,Delayed,Defaulted
CUST00729,36,Male,Kolkata,Freelancer,2175608,403039,Education Loan,519,17,1975.68,Delayed,Rejected
CUST01400,51,Male,Ahmedabad,Salaried,812181,483797,Personal Loan,603,15,2687.76,,Approved
CUST00413,50,Female,Delhi,Salaried,1315488,1995537,Business Loan,778,6,27715.79,Excellent,Approved
CUST01099,49,Female,Jaipur,Business Owner,2381913,4849412,Education Loan,530,11,36737.97,Missed,Defaulted
CUST00826,60,Male,Jaipur,Salaried,753091,4195295,Personal Loan,655,19,18400.42,Good,Rejected
CUST01656,57,Male,Ahmedabad,Freelancer,747219,4695289,Home Loan,518,16,24454.63,Missed,Defaulted
CUST00617,52,Male,Kolkata,Salaried,,4904491,Business Loan,446,1,408707.58,,Defaulted
CUST00115,22,Male,Bangalore,Freelancer,2108802,1167374,Education Loan,315,15,6485.41,Excellent,Defaulted
CUST00418,58,Female,Ahmedabad,Self-Employed,1385574,3424659,Car Loan,810,10,28538.82,Excellent,Approved
CUST01951,34,Male,Jaipur,Freelancer,644972,2731478,Education Loan,510,5,45524.63,Delayed,Rejected
CUST00970,46,Female,Ahmedabad,,1642721,1045893,Personal Loan,680,12,7263.15,Good,Approved
CUST00605,37,Male,Bangalore,Business Owner,390706,3296434,Home Loan,725,15,18313.52,Excellent,Defaulted
CUST01959,46,Male,Pune,Salaried,245095,2193385,Personal Loan,680,13,14060.16,Good,Defaulted
CUST00090,32,Male,Ahmedabad,Freelancer,1042186,1605811,Education Loan,609,13,10293.66,Delayed,Approved
CUST00849,47,Male,Bangalore,Freelancer,1069807,96250,Car Loan,475,1,8020.83,Good,Defaulted
CUST01551,31,Male,Jaipur,Self-Employed,451514,3369343,Business Loan,632,2,140389.29,Good,Defaulted
CUST01958,28,Male,Hyderabad,Self-Employed,2188415,3521888,Car Loan,627,5,58698.13,Delayed,Rejected
CUST00754,64,Female,Delhi,Freelancer,663001,361385,Education Loan,402,11,2737.77,Missed,Defaulted
CUST00499,56,Female,Bangalore,Self-Employed,1765070,4540224,Home Loan,815,17,22256,Good,Approved
CUST01277,41,Male,Mumbai,Freelancer,1179114,2609244,Personal Loan,543,4,54359.25,Missed,Defaulted
CUST01326,36,Female,Delhi,Salaried,964265,2700196,Car Loan,698,7,32145.19,Excellent,Approved
CUST00012,45,Male,Kolkata,Self-Employed,1023346,2196674,Home Loan,552,19,9634.54,Delayed,Rejected
CUST00397,58,Female,Lucknow,Freelancer,,2847909,Home Loan,664,13,18255.83,Excellent,Rejected
CUST00285,28,Female,Kolkata,Freelancer,1675153,4148535,Personal Loan,657,18,19206.18,Good,Rejected
CUST01067,22,Male,Chennai,Freelancer,1736081,2445682,Education Loan,853,19,10726.68,Excellent,Approved
CUST01192,44,Female,Pune,Self-Employed,1647585,4316399,Education Loan,658,15,23979.99,Good,Approved
CUST01781,45,Female,Delhi,Business Owner,1136800,3506000,Business Loan,652,9,32462.96,Good,Rejected
CUST00691,38,Male,Delhi,Business Owner,1985559,1770444,Car Loan,516,3,49179,Delayed,Rejected
CUST01663,32,Male,Chennai,,2097883,2576915,Home Loan,788,7,30677.56,Missed,Defaulted
CUST01916,48,Male,Bangalore,Salaried,1895994,4101939,Business Loan,715,7,48832.61,Delayed,Approved
CUST00690,40,Male,Pune,Business Owner,1816596,3614360,Personal Loan,473,11,27381.52,Delayed,Defaulted
CUST00852,58,Male,Hyderabad,Self-Employed,1569277,525147,Car Loan,398,10,4376.23,Good,Defaulted
CUST00160,54,Male,Hyderabad,Salaried,589954,571244,Education Loan,496,6,7933.94,Good,Defaulted
CUST00896,22,Female,Mumbai,Business Owner,1065363,4388586,Business Loan,728,9,40635.06,Good,Rejected
CUST01607,35,Female,Hyderabad,Business Owner,463625,742353,Home Loan,726,19,3255.93,Missed,Defaulted
CUST00258,54,Male,Bangalore,Self-Employed,404366,3807454,Education Loan,336,15,21152.52,Missed,Defaulted
CUST00336,23,Female,Pune,Salaried,239279,4330428,Car Loan,851,9,40096.56,Excellent,Defaulted
CUST01920,54,Female,Mumbai,Freelancer,866015,3148056,Personal Loan,355,19,13807.26,Excellent,Defaulted
CUST01040,46,Female,Kolkata,Freelancer,988140,2124520,Home Loan,509,10,17704.33,Missed,Defaulted
CUST00516,41,Male,Bangalore,Freelancer,2077971,2564368,Home Loan,654,3,71232.44,Missed,Defaulted
CUST01349,51,Male,Hyderabad,Salaried,324932,4279228,Personal Loan,662,15,23773.49,Delayed,Defaulted
CUST01016,23,Female,Pune,Freelancer,762060,1709090,Personal Loan,545,12,11868.68,Good,Rejected
CUST00769,48,Female,Bangalore,Salaried,2129848,2814717,Education Loan,835,3,78186.58,Delayed,Approved
CUST01783,62,Male,Lucknow,Self-Employed,2121672,2313557,Home Loan,378,1,192796.42,Good,Defaulted
CUST00762,25,Female,Pune,Salaried,2040083,1544139,Personal Loan,404,18,7148.79,Good,Defaulted
CUST01247,48,Male,Bangalore,Self-Employed,1370694,304371,Education Loan,408,5,5072.85,Excellent,Defaulted
CUST01204,38,Female,Delhi,Self-Employed,955612,1885932,Personal Loan,895,16,9822.56,Excellent,Approved
CUST01507,54,Female,Jaipur,Business Owner,411509,4507910,Car Loan,355,5,75131.83,Good,Defaulted
CUST00882,23,Female,Mumbai,Salaried,2275915,2168219,Business Loan,,2,90342.46,Delayed,Defaulted
CUST00522,33,Male,Pune,Self-Employed,1777969,316150,Car Loan,773,8,3293.23,Delayed,Approved
CUST00023,42,Female,Pune,Self-Employed,2309441,4833725,Car Loan,721,7,57544.35,Delayed,Approved
CUST00357,22,Male,Hyderabad,Salaried,1318095,2504698,Home Loan,853,9,23191.65,Good,Approved
CUST01278,40,Female,Chennai,Freelancer,2251259,881635,Personal Loan,,6,12244.93,Delayed,Rejected
CUST01313,29,Female,Lucknow,Freelancer,827835,2885623,Personal Loan,718,9,26718.73,Missed,Defaulted
CUST01717,24,Female,Pune,Business Owner,1052050,3775530,Personal Loan,845,16,19664.22,Good,Rejected
CUST00341,38,Male,Delhi,Salaried,1502887,2869182,Car Loan,735,18,13283.25,Good,Rejected
CUST00432,57,Female,Mumbai,Self-Employed,2453722,2898439,Car Loan,708,12,20128.05,Good,Rejected
CUST00474,23,Female,Jaipur,Freelancer,1443294,930096,Home Loan,377,19,4079.37,Good,Defaulted
CUST00218,57,Female,Lucknow,Self-Employed,671082,2642806,Education Loan,431,7,31461.98,Delayed,Defaulted
CUST00912,23,Female,Mumbai,Business Owner,2095066,1236837,Home Loan,533,7,14724.25,Good,Rejected
CUST01228,39,Female,Hyderabad,Freelancer,680808,1164100,Car Loan,402,1,97008.33,Excellent,Defaulted
CUST01628,56,Female,Pune,Self-Employed,331184,3896300,Personal Loan,491,5,64938.33,Delayed,Defaulted
CUST01012,26,Male,Chennai,Self-Employed,593574,2203548,Personal Loan,745,5,36725.8,Excellent,Approved
CUST01990,47,Female,Hyderabad,Salaried,2243321,4604770,Business Loan,580,13,29517.76,Delayed,Rejected
CUST00094,56,Male,Ahmedabad,Salaried,1693293,3282452,Home Loan,356,10,27353.77,Good,Defaulted
CUST01009,36,Male,Delhi,Salaried,1436530,591529,Education Loan,515,16,3080.88,Delayed,Rejected
CUST01071,30,Female,Pune,Salaried,1399151,1396652,Car Loan,514,16,7274.23,Good,Rejected
CUST01093,45,Female,Chennai,Self-Employed,1990008,1098966,Personal Loan,839,3,30526.83,Good,Approved
CUST01617,37,Male,Kolkata,Salaried,2209606,4847927,Education Loan,395,9,44888.21,Good,Defaulted
CUST01309,33,Male,Delhi,Business Owner,,1767787,Home Loan,368,10,14731.56,Missed,Defaulted
CUST00697,25,Female,Kolkata,Salaried,629332,347883,Personal Loan,670,5,5798.05,Missed,Defaulted
CUST01831,33,Female,Chennai,Salaried,1189336,4525715,Car Loan,545,12,31428.58,Excellent,Rejected
CUST00997,25,Female,Hyderabad,Self-Employed,,3071786,Business Loan,833,7,36568.88,Missed,Defaulted
CUST01459,32,Male,Bangalore,Salaried,589770,2846749,Personal Loan,580,5,47445.82,Good,Rejected
CUST00154,41,Male,Pune,Self-Employed,2182243,1517172,Business Loan,652,4,31607.75,Excellent,Approved
CUST01100,42,Female,Mumbai,Freelancer,1678768,2418417,Business Loan,547,11,18321.34,Missed,Defaulted
CUST01753,50,Female,Delhi,Salaried,2350205,2503894,Car Loan,765,1,208657.83,Delayed,Approved
CUST00057,27,Female,Jaipur,Business Owner,1282660,4181146,Education Loan,642,10,34842.88,Excellent,Approved
CUST00790,30,Female,Lucknow,Business Owner,485711,4421272,Business Loan,596,17,21672.9,Excellent,Defaulted
CUST00581,60,Female,Bangalore,,888725,735503,Home Loan,673,1,61291.92,Delayed,Approved
CUST01471,36,Male,Mumbai,Business Owner,1974029,1980873,Business Loan,518,9,18341.42,Excellent,Rejected
CUST00704,29,Male,Bangalore,Freelancer,1424744,4141373,Car Loan,,4,86278.6,Delayed,Rejected
CUST01213,61,Male,Kolkata,Business Owner,1788236,1497307,Business Loan,891,13,9598.12,Good,Approved
CUST01296,46,Female,Bangalore,Salaried,1647947,2389189,Business Loan,374,7,28442.73,Delayed,Defaulted
CUST01700,62,Male,Lucknow,Self-Employed,251707,3379782,Education Loan,519,18,15647.14,Excellent,Defaulted
CUST01261,47,Female,Mumbai,Freelancer,1217481,4638599,Business Loan,352,11,35140.9,Missed,Defaulted
CUST00488,32,Female,Lucknow,Self-Employed,381360,2533502,Car Loan,675,11,19193.2,Missed,Defaulted
CUST00560,61,Female,Mumbai,Self-Employed,2214410,2350269,Personal Loan,831,14,13989.7,Delayed,Approved
CUST01142,54,Male,Mumbai,Salaried,1087516,3928551,Car Loan,504,13,25183.02,Delayed,Rejected
CUST01120,51,Female,Jaipur,Salaried,1006242,4907018,Business Loan,301,1,408918.17,Excellent,Defaulted
CUST00802,43,Male,Lucknow,Self-Employed,1720943,633510,Car Loan,301,3,17597.5,Good,Defaulted
CUST00513,62,Male,Bangalore,Freelancer,2380521,3605912,Home Loan,561,1,300492.67,,Rejected
CUST00634,57,Female,Jaipur,Salaried,1428807,3100999,Education Loan,,1,258416.58,Excellent,Defaulted
CUST01510,64,Female,Lucknow,Freelancer,1767399,3506537,Education Loan,479,6,48701.9,Missed,Defaulted
CUST01825,23,Male,Ahmedabad,Freelancer,1907542,4904487,Home Loan,899,10,40870.72,Excellent,Approved
CUST01577,50,Female,Lucknow,Salaried,2322827,2385071,Car Loan,435,6,33125.99,Excellent,Defaulted
CUST01151,45,Female,Kolkata,Freelancer,654418,2343673,Home Loan,515,6,32551.01,Good,Rejected
CUST00791,47,Male,Bangalore,Salaried,1283868,4979426,Home Loan,477,12,34579.35,Delayed,Defaulted
CUST00117,58,Female,Chennai,Salaried,693948,2348756,Education Loan,553,7,27961.38,Delayed,Rejected
CUST01498,48,Male,Chennai,Freelancer,1930992,4352096,Business Loan,516,12,30222.89,Excellent,Rejected
CUST00741,25,Female,Mumbai,Freelancer,1823154,2002026,Education Loan,424,18,9268.64,Delayed,Defaulted
CUST00731,55,Female,Bangalore,Business Owner,643316,2340146,Personal Loan,688,3,65004.06,Excellent,Approved
